# Pathway	8_S70_L001_R1_001_Abundance
UNMAPPED	566847.3679165913
UNINTEGRATED	1475101.7902922649
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	201933.1724833191
UNINTEGRATED|unclassified	132507.8266662751
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	129974.9039195663
UNINTEGRATED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	126022.0876007279
UNINTEGRATED|g__Blautia.s__Blautia_obeum	92483.3740010677
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	65693.1093717753
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_bifidum	51658.6349930016
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	43929.7090882222
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	33930.5341039945
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum	33669.7158066606
UNINTEGRATED|g__Roseburia.s__Roseburia_faecis	29614.3219554627
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	27539.0275570723
UNINTEGRATED|g__Eubacterium.s__Eubacterium_hallii	25827.9554783696
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	24581.0038431695
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	24180.6240085230
UNINTEGRATED|g__Bacteroides.s__Bacteroides_cellulosilyticus	20165.4735667141
UNINTEGRATED|g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615	20131.4583091467
UNINTEGRATED|g__Dialister.s__Dialister_invisus	15742.4192254073
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	15552.6539131282
UNINTEGRATED|g__Coprococcus.s__Coprococcus_comes	14174.5075681440
UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans	12588.4129821217
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	11786.6007615048
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	10735.7271564839
UNINTEGRATED|g__Barnesiella.s__Barnesiella_intestinihominis	9962.5676460831
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_251	9927.2958388353
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_221	8756.8124533571
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_269	7613.1537750634
UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei	5608.2146339844
UNINTEGRATED|g__Agathobaculum.s__Agathobaculum_butyriciproducens	5308.8629351453
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_440	5176.0695799358
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	4735.3442299603
UNINTEGRATED|g__Bacteroides.s__Bacteroides_intestinalis	4636.4875363095
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_129	4402.6852429952
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_sp_AF31_8BH	4212.8785229017
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83	3819.2567845766
UNINTEGRATED|g__Eggerthella.s__Eggerthella_sp_CAG_209	3721.9870426307
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_AF36_4	3432.0670013438
UNINTEGRATED|g__Streptococcus.s__Streptococcus_thermophilus	3420.9731380163
