# Pathway	30_S53_L002_R1_001_Abundance
UNMAPPED	1144822.3903689927
UNINTEGRATED	1390592.4727919388
UNINTEGRATED|unclassified	309525.7212127257
UNINTEGRATED|g__Prevotella.s__Prevotella_copri	102239.9250897542
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_349	88121.0761468816
UNINTEGRATED|g__Butyrivibrio.s__Butyrivibrio_crossotus	79997.0904214127
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_CAG_241	45620.5518226107
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	40339.1711094053
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_176	30765.3986966181
UNINTEGRATED|g__Succinatimonas.s__Succinatimonas_sp_CAG_777	28076.6717585032
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_sp_CAG_724	26842.6429615371
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_138	24469.5531657706
UNINTEGRATED|g__Blautia.s__Blautia_obeum	22944.9136180999
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_129	21177.4350812970
UNINTEGRATED|g__Coprococcus.s__Coprococcus_comes	20673.3497855252
UNINTEGRATED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	20282.9282544706
UNINTEGRATED|g__Methanobrevibacter.s__Methanobrevibacter_smithii	17909.5574064768
UNINTEGRATED|g__Sutterella.s__Sutterella_sp_CAG_397	17024.8306715092
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	16942.7477226686
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_221	16288.6555489991
UNINTEGRATED|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	15704.0247609739
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	15485.4513307018
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	14567.7178350906
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_770	13651.5865357540
UNINTEGRATED|g__Holdemanella.s__Holdemanella_biformis	13403.7039657660
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	13252.3068179437
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	12865.3724709205
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	12853.3662406976
UNINTEGRATED|g__Prevotella.s__Prevotella_stercorea	12574.0649875455
UNINTEGRATED|g__Tyzzerella.s__Tyzzerella_nexilis	12027.2156031853
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_102	10871.2398348253
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_552	10869.2057895694
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_632	10064.3147028293
UNINTEGRATED|g__Blautia.s__Blautia_sp	9343.4497845121
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	9164.5117745975
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_57_20	9083.8685500942
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_709	9006.3683165292
UNINTEGRATED|g__Eubacterium.s__Eubacterium_hallii	8856.2048575683
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_114	8419.9056390327
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110	7522.8241814266
UNINTEGRATED|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	7185.6862450217
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_CAG_5226	7109.0230641181
UNINTEGRATED|g__Roseburia.s__Roseburia_hominis	7045.6641175858
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_240	6642.0669206248
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_animalis	6637.6089412109
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	6356.1880877844
UNINTEGRATED|g__Desulfovibrio.s__Desulfovibrio_piger	6259.5558967272
UNINTEGRATED|g__Eggerthella.s__Eggerthella_sp_CAG_209	4655.3731116427
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ramulus	4360.6681331377
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_313	3974.6017564438
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	3934.7084444816
UNINTEGRATED|g__Coprococcus.s__Coprococcus_catus	3719.3422767406
UNINTEGRATED|g__Agathobaculum.s__Agathobaculum_butyriciproducens	3523.1456851765
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_CAG_279	2938.3919362660
UNINTEGRATED|g__Catenibacterium.s__Catenibacterium_mitsuokai	2449.7164494733
UNINTEGRATED|g__Senegalimassilia.s__Senegalimassilia_anaerobia	2180.5980082380
